Zcand_m,Zcand_recoil_m,Zcand_q
93.671524,125.12704,0
80.02695,140.65178,0
91.2703,126.7869,0
90.03248,128.51067,0
99.78126,121.93085,0
91.58828,126.3828,0
88.58943,115.630005,0
91.596306,126.03118,0
90.7401,129.51398,0
91.98054,126.25113,0
90.93648,127.316414,0
86.09112,141.02399,0
90.88469,128.06575,0
95.74207,123.523346,0
91.292465,108.2394,0
88.640175,129.28525,0
90.37975,128.91318,0
90.40891,145.11775,0
92.58295,126.937256,0
94.0592,105.78179,0
87.33639,137.49638,0
91.192894,131.31229,0
82.99089,133.41704,0
96.72015,122.31764,0
89.01713,131.57426,0
94.592606,124.36746,0
93.61701,125.16765,0
90.572235,127.26543,0
91.0797,127.60549,0
91.36216,127.30547,0
94.10639,130.30214,0
94.66895,124.42075,0
84.647766,132.82582,0
87.37718,129.9399,0
86.784485,112.9995,0
84.9529,141.55426,0
90.82687,120.071976,0
92.25462,125.69631,0
89.2108,128.57675,0
90.25669,129.1389,0
91.27196,126.372826,0
90.481995,129.27345,0
92.45778,108.5071,0
95.32505,123.3761,0
90.53794,126.72335,0
92.61056,125.60802,0
81.51118,137.83182,0
91.334885,138.6403,0
92.70596,140.3018,0
93.51962,124.89463,0
89.69354,110.91635,0
95.59386,124.05553,0
91.2685,128.9763,0
91.83128,127.2591,0
92.31053,127.2017,0
91.80559,130.05511,0
88.53037,129.67189,0
98.77367,121.64672,0
91.92814,108.587524,0
91.01331,139.24205,0
99.133965,136.87,0
91.05803,126.81419,0
88.96247,144.82614,0
90.04486,127.62092,0
87.13811,130.26485,0
90.99375,127.03462,0
99.303894,127.50755,0
90.69262,125.548965,0
92.08448,125.91189,0
87.625084,134.75557,0
91.43103,125.97177,0
90.1476,127.51291,0
90.797905,127.14244,0
88.3886,131.72043,0
88.7773,133.23999,0
88.39565,133.47675,0
92.82558,125.463104,0
86.8073,144.93044,0
87.61644,133.70898,0
94.18424,124.34041,0
94.45733,123.40425,0
88.194855,128.75995,0
88.05722,141.20213,0
95.25369,123.79591,0
90.76252,125.19242,0
92.846695,126.04251,0
93.20166,125.12931,0
83.62186,124.98686,0
93.53787,127.77562,0
85.122375,140.62517,0
93.987976,130.46857,0
92.65151,129.95654,0
89.33639,115.06176,0
95.71381,103.260765,0
91.5992,124.92021,0
92.66505,126.03488,0
91.031746,108.029335,0
80.82972,135.25075,0
84.63067,130.25252,0
90.68377,132.25484,0
93.006485,126.375,0
99.720634,130.66927,0
91.82028,141.1447,0
93.371666,125.824135,0
90.69638,124.012276,0
92.746666,125.36235,0
89.54125,128.28848,0
91.76764,132.1691,0
87.48912,129.21046,0
93.24117,125.040634,0
89.438354,130.79874,0
91.48535,126.34402,0
91.48901,136.62532,0
93.46591,125.52846,0
91.42594,127.632515,0
90.45913,133.7945,0
90.62726,130.01764,0
91.668526,126.0765,0
92.123375,125.39832,0
91.96232,129.58176,0
93.054886,126.63904,0
92.70633,125.57418,0
92.185394,126.54479,0
90.75708,128.05304,0
92.71364,131.95575,0
91.21117,127.22255,0
93.25416,117.07136,0
91.41601,142.87045,0
83.84301,133.22443,0
88.95926,134.28821,0
91.09545,126.019005,0
90.47552,127.06829,0
90.76123,133.0061,0
89.51466,129.10123,0
93.28724,140.75357,0
91.04046,126.75056,0
91.79917,132.41537,0
90.59717,134.10461,0
90.11897,141.92155,0
91.32538,127.344604,0
90.04986,149.42603,0
91.89753,129.95474,0
92.883865,126.90449,0
89.599205,127.22132,0
82.42926,132.54965,0
92.61785,125.2341,0
88.39501,130.61658,0
90.21197,129.40308,0
92.29001,128.35661,0
90.22205,135.18953,0
87.34784,135.26799,0
91.77537,129.22163,0
89.847885,128.07358,0
86.60774,134.97429,0
89.14741,128.82628,0
89.96587,110.53984,0
91.21846,132.396,0
94.06979,126.95409,0
90.28904,127.90447,0
90.918144,107.97509,0
95.73144,123.46974,0
90.870094,132.86278,0
93.27664,124.78156,0
91.49292,126.062325,0
98.00206,123.90718,0
93.9445,124.45546,0
92.530754,126.338165,0
89.47294,127.97849,0
91.81264,125.82004,0
88.028435,133.10115,0
90.428505,145.27359,0
90.899994,139.17935,0
91.07209,130.39082,0
92.426476,132.93205,0
91.542465,126.43513,0
88.76553,130.43016,0
97.50892,128.92062,0
88.22518,128.37442,0
91.90505,138.82033,0
95.26934,130.33328,0
89.23503,131.20041,0
90.60238,127.021164,0
87.044044,134.82773,0
88.01018,135.97174,0
90.27958,128.04977,0
94.65059,124.88724,0
84.00078,132.68301,0
90.37075,128.5284,0
92.52715,126.3144,0
91.38568,125.74034,0
90.1638,112.61977,0
90.56503,143.12248,0
90.38717,139.19315,0
88.72747,128.5222,0
92.2153,128.92584,0
94.68548,104.59488,0
90.61493,126.379944,0
90.901566,126.237236,0
88.847595,129.04576,0
88.836914,129.04785,0
92.25328,133.26097,0
89.39497,132.90515,0
92.25673,126.02635,0
95.331985,123.48269,0
95.74936,126.42934,0
90.86243,125.0306,0
86.20874,143.7827,0
90.70921,127.74096,0
89.631485,130.34499,0
87.425224,113.3731,0
95.001396,124.196785,0
90.90916,126.784836,0
96.64715,123.55291,0
92.65453,125.93203,0
91.538826,131.8555,0
92.01767,126.47478,0
81.48861,143.20482,0
90.30625,127.85996,0
91.266525,139.08987,0
91.64547,128.73141,0
88.87717,129.52974,0
91.69921,130.76866,0
88.76761,130.74306,0
89.793655,111.1605,0
90.970345,127.91983,0
89.99746,133.96759,0
99.43905,119.8038,0
88.428825,130.21288,0
90.96257,120.74486,0
91.075714,127.0298,0
92.32016,121.26241,0
86.93743,134.84325,0
89.4577,128.70407,0
89.21286,129.0723,0
91.52005,107.78261,0
93.368996,120.781906,0
91.44336,126.88993,0
91.03905,127.859055,0
90.75745,111.58043,0
93.52248,123.537094,0
92.94031,137.69997,0
89.89022,129.13463,0
90.03201,127.48313,0
95.934235,124.68292,0
94.43566,124.496254,0
90.82372,126.47004,0
90.81598,127.80227,0
91.15007,131.98537,0
91.06832,138.43231,0
92.302925,125.7434,0
90.45697,128.11458,0
81.73067,136.50017,0
89.6646,130.80742,0
92.87925,107.60791,0
96.26361,127.24774,0
89.9707,128.11,0
91.408325,126.7198,0
86.14184,135.47102,0
91.12586,118.82025,0
91.27615,127.24736,0
92.32829,130.41017,0
85.99182,138.16039,0
90.89429,138.0796,0
90.44659,127.6351,0
90.444275,127.75469,0
87.82955,137.87456,0
93.00859,122.5212,0
92.52391,125.9288,0
88.82479,128.85857,0
83.46916,142.5986,0
91.23682,132.65877,0
89.340775,132.38303,0
87.466484,136.0019,0
88.63724,111.7015,0
89.39325,125.97015,0
91.20991,127.03905,0
91.70138,125.375084,0
91.48447,126.03519,0
91.00832,127.62783,0
91.136475,124.45962,0
89.19372,127.58283,0
81.6608,134.52377,0
83.151825,140.7468,0
92.00652,125.75778,0
90.04419,127.621506,0
90.56385,140.08492,0
90.345764,144.33022,0
88.88972,129.34088,0
98.215546,119.72358,0
93.02344,126.25702,0
89.32173,145.13762,0
91.069595,123.49184,0
91.08886,130.8666,0
86.73346,130.57637,0
81.200645,119.66929,0
91.472046,127.15385,0
91.44183,128.62274,0
91.54467,131.40288,0
83.005775,148.24274,0
92.54128,109.551765,0
91.53114,127.5961,0
86.92132,131.49341,0
91.19457,127.239105,0
87.25422,136.48254,0
82.47609,132.3626,0
92.44153,133.80516,0
83.82582,133.07478,0
90.4193,133.5736,0
90.85774,126.72624,0
91.10729,127.45443,0
92.73657,125.731926,0
90.09843,132.19621,0
91.64865,126.82778,0
90.01402,128.53593,0
89.15261,128.50302,0
84.3443,132.13805,0
91.3587,124.23476,0
81.86316,142.08926,0
90.397934,126.710655,0
89.29208,138.24255,0
94.64835,126.67972,0
91.69506,107.70993,0
84.905464,132.35963,0
92.498825,133.6639,0
90.53187,126.71124,0
90.79671,127.12006,0
91.41021,126.76606,0
90.881424,127.011604,0
97.286606,121.69864,0
92.23865,125.556175,0
88.87316,110.85871,0
94.17788,111.300026,0
90.56672,128.48624,0
91.446106,125.98526,0
95.33126,123.388115,0
90.960045,128.81506,0
92.53172,122.07392,0
94.61215,131.76262,0
91.64489,138.34518,0
92.49485,140.0228,0
88.72957,129.02835,0
89.75836,128.05548,0
92.31308,145.0442,0
91.57195,126.556854,0
92.610115,127.35022,0
90.62387,127.31144,0
90.69203,126.876816,0
92.07714,126.03292,0
90.787254,128.2365,0
82.00142,134.41829,0
83.76941,133.13686,0
90.581696,127.56206,0
88.451904,136.62007,0
91.61347,127.40042,0
96.27338,125.807396,0
82.27641,144.66408,0
84.89848,131.3226,0
95.16959,123.84945,0
92.43416,125.99424,0
90.96969,129.36632,0
90.70461,138.4201,0
90.31125,109.38452,0
98.94392,120.49541,0
91.256,127.1829,0
89.19037,113.16135,0
94.08401,123.884026,0
84.591515,132.71536,0
91.685005,127.4518,0
94.90674,124.25367,0
88.825386,128.92152,0
91.762985,125.0021,0
91.562004,126.53972,0
88.020226,134.10753,0
92.02833,146.00793,0
84.0121,147.1699,0
90.099304,128.20706,0
83.36697,141.8077,0
92.097786,126.49197,0
92.37354,127.08653,0
96.120575,122.68659,0
95.47408,118.83282,0
91.80022,127.18524,0
93.50445,126.27809,0
89.90704,128.08012,0
92.81739,124.91787,0
92.48337,127.04867,0
98.57764,120.69217,0
90.63923,141.62166,0
88.30584,128.86928,0
92.9344,128.39578,0
92.06138,126.663216,0
89.524445,142.18912,0
92.06407,125.59669,0
84.025925,139.2989,0
95.40791,123.091095,0
94.94105,125.90126,0
89.63841,141.64261,0
88.68601,130.79546,0
89.70775,117.17974,0
92.74605,125.30812,0
90.41669,130.30789,0
91.58647,129.2144,0
94.75298,119.06659,0
88.771866,130.8685,0
95.24963,123.474976,0
91.74974,126.15065,0
90.23799,126.55149,0
89.69502,129.2557,0
89.18722,128.22081,0
91.04302,131.68187,-2
90.74351,127.88436,0
89.655396,133.90417,0
89.48321,128.58824,0
91.89131,126.78418,0
91.38905,141.38902,0
89.80596,138.32837,0
90.500465,120.59139,0
92.392334,127.330444,0
95.35055,133.28207,0
90.193855,134.32736,0
89.993866,131.21654,0
90.73656,123.13151,0
91.381325,127.49865,0
91.999466,124.95642,0
93.12543,127.39833,0
88.116035,125.96905,0
91.462166,126.60781,0
92.02493,125.641754,0
80.27459,138.4815,0
91.03766,139.65573,0
92.31638,126.58582,0
85.63328,135.96428,0
89.969086,127.64645,0
91.24245,140.93921,0
93.21492,125.901024,0
91.629555,126.3305,0
91.65198,130.63362,0
90.71235,127.58228,0
94.50087,144.09717,0
96.70815,123.59017,0
96.13553,117.48384,0
91.2867,126.69731,0
92.68444,126.51651,0
91.4793,138.66104,0
91.290474,127.371605,0
91.05956,128.51353,0
91.135414,126.90269,0
88.375854,129.28732,0
90.35506,127.65302,0
86.35849,144.7794,0
89.588615,128.60599,0
90.42255,136.70146,0
88.959724,129.13834,0
87.24602,130.63113,0
91.96586,130.64288,0
90.241165,125.05292,0
95.449356,130.25034,0
93.015854,123.909004,0
86.94886,130.95618,0
91.22498,127.15868,0
91.30992,127.03427,0
94.949814,106.943016,0
93.50076,139.40915,0
91.116234,126.1977,0
90.253365,137.21832,0
88.399185,114.15875,0
88.48931,130.95956,0
91.79382,107.81033,0
92.37832,136.37074,0
92.71133,130.02574,0
99.5272,108.971756,0
91.08228,127.65282,0
91.70495,132.68388,0
90.56462,126.883354,0
89.89836,110.025085,0
86.05781,131.04523,0
97.42653,122.67092,0
91.44734,128.704,0
93.61076,139.38518,0
86.83258,130.29298,0
81.846214,135.31647,0
91.242966,129.17322,0
92.24954,123.5407,0
96.16374,122.93588,0
90.79224,133.02234,0
90.12363,130.3386,0
89.43493,128.76161,0
87.23457,112.87452,0
88.61088,110.50005,0
91.030426,128.81824,0
97.08439,121.76367,0
86.14714,130.6958,0
86.00746,136.23941,0
92.8378,125.78129,0
91.36584,129.04594,0
91.76371,127.284134,0
91.902245,125.3457,0
85.85628,131.24527,0
91.564316,126.51124,0
97.838486,138.89536,0
85.84882,135.62146,0
89.81143,129.9324,0
90.96219,126.990166,0
93.84763,125.18495,0
90.68942,128.37506,0
90.4792,128.2243,0
91.11177,127.59054,0
91.01743,127.20344,0
91.620155,126.6225,0
91.759865,126.92652,0
82.28775,133.72826,0
90.544586,112.38905,0
90.98894,127.389854,0
93.28438,107.69803,0
85.41407,114.767365,0
96.4407,122.34198,0
90.805374,127.67308,0
81.307556,136.91144,0
91.75085,125.56964,0
90.16157,129.59839,0
93.764435,122.61918,0
91.24216,126.77201,0
88.30967,130.99739,0
92.56276,124.376656,0
89.57265,127.343575,0
91.30618,109.00921,0
91.70082,126.04861,0
87.60205,130.92865,0
90.44151,127.548676,0
85.16907,140.71986,0
91.63227,126.75719,0
92.06765,125.347496,0
90.287315,128.36914,0
89.716194,131.1477,0
90.24227,126.73041,0
81.256294,140.13454,0
90.78785,124.85718,0
97.30756,121.31169,0
81.0034,139.65793,0
89.76908,128.90227,0
91.58397,125.79584,0
96.11386,125.539696,0
91.930145,126.42109,0
89.75483,127.40942,0
86.088554,133.31067,0
89.55394,130.34737,0
89.82448,113.611404,0
92.96668,126.34343,0
92.81353,125.61725,0
92.17983,126.25829,0
85.45328,129.41476,0
89.805305,128.12708,0
92.79837,124.221695,0
92.15488,126.65508,0
87.28514,138.36267,0
90.83179,129.03485,0
92.52725,125.25046,0
87.02496,142.3938,0
95.55513,126.02439,0
92.99855,125.91956,0
92.886185,126.57782,0
88.86339,128.43011,0
91.28741,127.829315,0
90.50012,127.0167,0
91.0939,129.48505,0
90.440994,127.512985,0
91.59417,127.098694,0
92.05967,126.520035,0
82.09563,145.82901,0
98.51582,126.31409,0
92.12258,126.43622,0
90.626625,127.31591,0
90.74326,127.12344,0
82.84603,137.69008,0
92.407104,126.24774,0
89.50188,139.32445,0
91.35304,126.96075,0
92.1969,124.22418,0
91.58195,135.77847,0
88.46883,131.61511,0
89.76505,129.49745,0
91.48295,125.494995,0
91.59171,126.38838,0
89.56957,110.51292,0
92.045425,126.21386,0
89.63308,130.62949,0
91.21516,146.44086,0
87.67268,123.46023,0
91.0335,133.52017,0
90.79567,127.91658,0
88.13105,130.06088,0
89.43165,131.37555,0
90.727745,127.866356,0
97.76182,126.900475,0
86.667,140.79453,2
92.954704,126.609535,0
92.702255,107.17292,0
92.36287,125.878685,0
89.15876,127.526955,0
92.472374,125.64638,0
87.69087,135.6404,0
90.97683,143.8514,0
95.43112,124.7649,0
91.61518,141.67822,0
93.795074,124.66419,0
90.863556,136.38007,0
86.24506,132.35648,0
89.25435,128.3698,0
94.527145,133.80113,0
90.576584,127.09009,0
91.41185,127.36997,0
94.476944,137.2294,0
81.86078,139.53302,0
85.13039,132.21756,0
90.913795,131.87845,0
91.35395,126.82242,0
90.88148,114.17916,0
90.87721,127.744675,0
91.25743,127.009705,0
93.16162,127.77055,0
85.71795,134.87532,0
87.74328,131.76001,0
97.647446,108.96801,0
91.35845,126.35555,0
86.19732,134.54341,0
90.18487,137.66891,0
92.567825,125.29939,0
91.94361,126.96929,0
90.44735,127.218765,0
92.61762,124.860085,0
90.69285,127.02127,0
91.04034,129.90874,0
92.80281,128.47319,0
90.72135,127.23651,0
86.19733,130.41068,0
97.85631,122.150764,0
83.20512,148.67229,0
97.438805,133.29625,0
92.93712,124.84128,0
90.8449,128.09702,0
90.91627,130.52591,0
85.009995,146.9199,0
87.73571,129.42557,0
93.84753,125.494576,0
90.38271,127.02109,0
97.07774,127.3259,0
91.07999,128.82713,0
87.73088,119.93974,0
89.52129,128.05188,0
88.98292,131.62793,0
89.772316,111.11826,0
92.84052,126.27812,0
90.55824,125.70228,0
92.578125,126.354614,0
95.42357,132.26,0
91.63736,126.66838,0
93.3957,124.33753,0
90.71418,128.26039,0
93.45876,124.04055,0
92.91862,134.96672,0
95.21425,127.510635,0
90.50677,134.89882,0
90.75942,128.52596,0
91.79004,126.926285,0
90.30315,130.10593,0
90.61356,128.20192,0
90.63086,131.05058,0
91.44907,126.30092,0
97.1121,121.89225,0
90.398026,145.30139,0
92.67212,125.6875,0
84.54177,135.57143,0
84.70326,148.75285,0
90.80996,128.53004,0
95.43768,123.069855,0
83.6969,140.49136,0
94.425095,123.0211,0
90.39727,127.382355,0
95.030426,124.02026,0
88.62662,111.15126,0
97.273506,121.18165,0
90.14584,129.02148,0
91.934456,144.81319,0
89.71423,128.74077,0
93.35165,125.723145,0
85.50305,138.9251,0
95.47108,123.40896,0
90.38386,119.509834,0
92.205376,125.71008,0
96.31687,126.00266,0
91.65082,123.83922,0
91.775406,127.70073,0
85.46924,141.02213,0
91.56581,127.408455,0
91.053696,139.18405,0
89.54032,128.02863,0
91.719,126.30217,0
90.091965,133.48965,0
90.95402,138.27725,0
93.675995,135.87253,0
91.57728,126.51549,0
93.38258,125.9809,0
91.78748,125.7708,0
91.88243,126.13348,0
90.79065,128.8668,0
92.04951,125.282265,0
91.091095,125.342834,0
87.716034,112.23824,0
89.99539,127.42926,0
89.85035,109.143135,0
93.90945,124.906235,0
93.35754,123.06007,0
82.07316,133.97668,0
96.86695,121.46151,0
86.266975,129.51051,0
91.2753,127.18607,0
92.07817,127.40654,0
90.5188,132.76472,0
85.55651,136.25945,0
91.22745,127.73456,0
89.11294,132.14346,0
93.15741,142.43266,0
91.94141,108.41647,0
90.88427,126.64881,0
87.677734,131.32315,0
88.91037,128.22421,0
85.9745,140.57277,0
90.85067,123.66845,0
91.01619,127.184555,0
90.827385,109.495415,0
91.3307,141.72401,0
89.56802,122.39087,0
90.86388,126.8776,0
91.259155,130.37675,0
90.97705,128.16258,0
91.589066,127.71736,0
89.684494,132.91353,0
89.55629,128.60237,0
88.896194,132.7833,0
88.132484,138.44826,0
91.577255,138.93103,0
91.97026,128.11252,0
90.876114,127.48683,0
87.55279,126.605736,0
87.4856,129.81941,0
85.05163,134.25539,0
93.99942,124.83224,0
90.00451,124.52669,0
90.657906,127.6845,0
91.5246,110.122284,0
96.95982,122.82149,0
89.66436,130.37134,0
96.79474,140.84644,0
92.03333,135.4767,0
91.64093,127.97125,0
90.38042,127.83234,0
91.419624,127.38513,0
89.5296,140.1961,0
90.12339,142.0329,0
96.13135,125.06681,0
82.24909,137.06197,0
92.045135,126.954025,0
88.88552,149.08183,0
92.034904,125.93362,0
91.888725,128.50188,0
92.478386,124.38737,0
83.144966,137.91994,0
90.135414,113.66523,0
87.07118,135.37985,0
91.373245,126.75218,0
92.35867,126.14612,0
91.271774,132.89505,0
89.62844,127.75688,0
91.85103,117.35724,0
92.90352,126.948685,0
92.47514,130.09578,0
95.79744,124.96049,0
91.36236,126.91754,0
91.58899,126.1594,0
91.769745,127.10261,0
90.98702,126.796,0
82.20072,140.30042,0
90.6799,125.212,-2
93.22999,127.344635,0
89.84094,128.77992,0
85.369286,131.54938,0
98.4664,120.84605,0
91.572876,127.6543,0
90.69444,124.50464,0
90.5689,132.12305,0
80.63007,155.66968,0
87.9953,150.10336,0
95.324,125.46636,0
89.631454,138.66165,0
91.48612,126.05703,0
90.048996,132.50444,0
87.65196,131.67761,0
83.26694,131.93582,0
91.07623,146.7107,0
89.910385,129.23286,0
92.14136,125.2742,0
93.37636,133.70491,0
92.18379,127.3613,0
87.60014,132.72177,0
85.95934,133.34651,0
95.76738,135.58725,0
93.47719,119.79911,0
90.81004,127.32388,0
86.63225,131.59958,0
90.563,133.33766,0
92.5955,133.35004,0
89.88212,129.91269,0
89.997604,131.66075,0
91.574974,127.99017,0
86.47643,131.00105,0
91.671684,127.23171,0
91.59673,141.23758,0
89.91714,125.00487,0
91.73426,127.11903,0
90.769226,130.21112,0
91.82945,126.15703,0
92.10819,126.96908,0
90.528076,110.29114,0
84.291954,135.50284,0
92.26591,125.68062,0
92.1292,107.77797,0
92.89372,126.55914,0
92.96207,127.87445,0
93.26855,107.302895,0
90.83645,128.61586,0
86.91469,131.73088,0
92.602875,140.76636,0
88.95877,127.992134,0
90.31907,127.84329,0
92.14066,126.151436,0
90.00108,127.03236,0
89.97001,127.7749,0
89.88402,125.63084,0
91.58917,127.938255,0
90.01019,143.6756,0
91.09361,127.054,0
96.01096,123.58298,0
90.98066,126.313896,0
92.851776,117.05136,0
90.17269,128.29865,0
91.59108,130.45131,0
86.775154,137.09154,0
82.40573,135.09103,0
92.574936,125.82968,0
92.07929,131.2564,0
90.827675,131.71873,0
90.643265,129.35806,0
90.32132,127.226105,0
87.75984,131.82979,0
89.447975,127.84619,0
90.52901,127.38475,0
88.85629,128.14568,0
92.82178,122.93073,0
91.94057,126.62546,0
90.40104,133.42516,0
98.075424,123.109665,0
91.01768,125.44413,0
98.30697,120.78327,0
96.67363,126.81373,0
92.55077,133.4906,0
89.250595,129.10883,0
91.21378,127.45766,0
91.37358,128.628,0
93.0087,129.52614,0
95.44027,127.97531,0
90.628845,128.05386,0
91.38485,127.04978,0
87.13082,114.77704,0
89.66017,128.0289,0
91.76957,128.00842,0
91.37453,127.19337,0
90.65779,136.56467,0
91.47222,127.29791,0
90.04661,128.53455,0
89.68407,128.27446,0
84.55365,139.88794,0
83.38433,125.44887,0
86.8846,132.99477,0
90.34871,126.11543,0
92.9983,125.97922,0
89.71684,110.05804,0
90.50403,127.13339,0
80.57,138.7381,0
93.37481,124.91937,0
94.27592,124.25818,0
90.48124,142.28697,0
90.824875,128.4646,0
88.74236,127.80727,0
85.733696,116.44012,0
91.997795,126.86051,0
89.8537,131.22916,0
89.99661,148.28807,0
88.03808,130.33295,0
92.27067,128.48837,0
95.21317,124.049866,0
92.398224,111.56844,0
90.75063,130.50511,0
93.05614,126.25844,0
91.907936,131.08131,0
91.6916,126.355484,0
90.18289,130.77538,0
91.90621,126.34496,0
84.63959,139.97447,0
92.326904,126.25442,0
89.306854,127.90768,0
93.454384,124.83651,0
82.45561,148.50806,0
91.546585,126.958,0
90.88445,130.85997,0
91.10333,127.915276,0
91.254295,128.18707,0
93.858696,131.6998,0
86.66576,145.62816,0
88.2693,129.77708,0
99.827896,118.456856,0
90.91506,112.46027,0
95.17949,122.09356,0
90.528496,127.01147,0
88.973335,128.58372,0
89.62343,134.0225,0
91.025665,146.57896,0
88.892456,131.56506,0
91.51701,109.66924,0
91.8066,124.46166,0
85.2714,131.79803,0
88.372154,127.677986,0
83.090965,146.77477,0
92.37507,126.632355,0
92.79511,124.97405,0
86.698166,135.24199,0
90.63366,128.6796,0
85.02552,130.17842,0
90.30679,120.587524,0
92.17164,128.71286,0
89.61686,128.32993,0
90.57241,126.84831,0
92.41033,131.08925,0
92.47787,127.211784,0
91.438446,124.98656,0
90.129684,127.504776,0
93.57996,124.03136,0
90.2153,127.25528,0
92.74662,125.66434,0
91.72065,125.77285,0
90.21665,128.05823,0
91.72008,108.36785,0
81.05635,119.73442,0
95.06367,137.47202,0
92.77463,124.98335,0
96.37633,122.796036,0
94.279495,131.82838,0
90.91374,128.07066,0
91.147484,139.99464,0
88.90783,132.93127,0
86.832375,131.15686,0
91.67632,126.19613,0
92.86898,129.20074,0
87.92192,129.3016,0
87.19929,128.5451,0
88.92391,131.29283,0
90.39583,127.76758,0
91.363464,126.476524,0
89.721565,136.99959,0
86.39329,131.24475,0
91.72731,125.25539,0
96.30959,126.28502,0
91.07714,137.89113,0
84.18958,135.0072,0
93.50173,131.61897,0
88.17268,128.8749,0
91.628654,127.407364,0
91.958,142.29523,0
90.61723,127.25505,0
90.355194,110.15206,0
98.66408,122.905136,0
91.862404,128.75491,0
89.42186,132.66147,0
80.36742,134.43619,0
93.0225,126.75344,0
88.582924,130.92926,0
92.64558,126.19174,0
89.79551,129.62221,0
91.321144,126.57712,0
90.37479,127.867714,0
90.90343,127.83701,0
84.51365,140.85974,0
84.83454,137.41553,0
90.12036,126.64704,0
90.734886,139.40054,-2
91.78979,124.85578,0
90.63988,129.39287,0
92.77657,127.68882,0
92.16999,127.854485,0
89.809105,113.113266,0
99.82831,119.92407,0
90.74659,130.3012,0
97.736206,130.71367,0
90.014015,121.86251,0
91.21289,126.87046,0
90.36084,146.67197,0
87.047066,129.19508,0
91.36816,127.00475,0
91.769165,130.96234,0
89.43346,129.1009,0
88.43348,151.07149,0
92.268326,108.22006,0
89.421684,129.30826,0
82.21501,134.11313,0
87.74132,134.28833,0
89.1228,129.7965,0
90.985306,127.733665,0
90.40577,143.4095,0
92.50367,125.7362,0
91.302765,124.98527,0
92.25591,125.40335,0
81.11221,139.97827,0
91.21375,126.59652,0
91.09779,126.610176,0
90.81811,129.39607,0
99.93758,126.60509,0
92.02744,126.04872,0
97.43771,126.2424,0
87.339264,133.40547,0
90.08242,132.19885,0
89.43505,110.88249,0
90.987236,122.05959,0
96.337685,123.84427,0
90.33028,130.74956,0
90.76436,127.762245,0
90.55008,127.32803,0
89.7715,127.57256,0
90.407845,113.07251,0
92.567314,133.99857,0
91.81553,127.082146,0
92.21795,126.35357,0
84.97383,135.17317,0
90.18701,128.35075,0
89.03637,134.54994,0
91.68123,125.634415,0
87.73605,134.72406,0
91.72575,108.74001,0
88.40928,132.29565,0
85.880135,135.31055,0
92.30674,135.02032,0
88.58683,130.38692,0
91.77248,130.0796,0
92.48939,132.76678,0
86.22778,133.90056,0
92.06474,126.13982,0
90.2456,127.93744,0
92.09428,126.885506,0
90.86185,127.340485,0
84.14527,144.03911,0
89.50441,130.11717,0
92.16113,110.271866,0
96.123024,124.04496,0
91.89807,125.802864,0
90.81294,127.878044,0
90.44766,126.21196,0
92.714355,130.56488,0
90.83092,120.01245,0
90.69716,128.34018,0
88.009766,131.81508,0
91.54724,134.22112,0
90.84081,108.632996,0
91.46051,127.84061,0
91.06012,126.96259,0
92.14618,126.852554,0
91.80368,126.499115,0
90.81543,126.178764,0
91.81058,129.06114,0
92.03673,125.5874,0
86.30811,132.00891,0
90.29562,129.35771,0
92.63364,109.22121,0
90.449196,129.38266,0
90.6851,107.52454,0
93.12862,129.49721,0
86.45485,132.19638,0
81.36854,152.78316,0
93.16509,134.42783,0
99.5374,120.99734,0
91.30082,127.19042,0
85.19587,146.8301,0
90.87075,107.81986,0
90.79915,126.27025,0
87.60413,131.99997,0
92.11603,108.15603,0
94.336136,109.99243,0
91.71457,126.05055,0
90.865425,127.61317,0
91.82703,125.83291,0
88.675446,128.9033,0
91.74229,109.81902,0
89.51117,134.92226,0
88.78951,133.66325,0
90.56533,124.9717,0
82.580986,137.26659,0
90.47411,127.777176,0
92.512405,128.90044,0
93.12029,124.80947,0
91.42965,127.387955,0
88.97433,133.54344,0
91.44283,125.47405,0
92.76052,125.86522,0
94.6851,125.15821,0
92.35572,120.79866,0
89.8161,133.43321,0
90.84336,130.44502,0
90.05417,129.06532,0
90.567726,129.10155,0
96.54694,122.71951,0
91.39156,127.502754,0
89.820694,128.3436,0
97.20827,129.97482,-2
93.0593,134.734,0
89.7516,127.11245,0
91.653625,131.16847,0
92.02623,125.74274,0
95.93087,130.22293,0
92.28388,126.750305,0
86.11477,129.82541,0
92.13167,126.2783,0
91.81835,132.22606,0
84.09804,134.70972,0
89.20378,131.09108,0
81.6414,149.22939,0
90.99624,127.20368,0
99.85889,120.662506,0
93.571396,124.58841,0
90.8958,127.26072,0
89.24623,128.83563,0
88.86202,128.97269,0
93.00568,108.18165,0
88.334175,131.1417,2
91.553314,135.3983,0
86.8217,132.3659,0
93.11882,123.46918,0
86.72784,129.81792,0
92.22406,127.84455,0
88.85307,128.18515,0
91.095634,127.342155,0
91.323105,126.86329,0
92.44005,125.9329,0
91.27002,129.23183,0
89.6398,129.08353,0
91.144226,126.767265,0
90.89143,127.46522,0
90.93098,128.92184,0
89.519485,113.68976,-2
91.54516,131.93614,0
89.55745,128.65413,0
91.6549,132.15634,0
87.36815,115.41217,0
92.98074,138.00484,0
90.36709,127.776985,0
87.77912,132.82793,0
91.04736,128.00949,0
90.31697,126.525,0
92.21471,124.638794,0
